Restaurant Name,Total Reviews,Reviewer,Review Text,Rating
Pai Northern Thai Kitchen,3788,Aiden R.,"Great food! Some of the best Thai food I've ever had. Ordered the pad Thai, the Tom yum soup and the basil leaf salad with shrimp. Awesome flavors",5
Pai Northern Thai Kitchen,3788,Aron T.,"Great location, food was limited to their specialties and my family loved the environment. The food wasn't bad but wasn't the best I guess it depends on the dish, pad Thai had too much lime but everything else was great. I just wished they left the water instead of waiting to be served every time.",4
Pai Northern Thai Kitchen,3788,Louise P.,"I love this place. The food is unreal. I had the Pad Thai both times because I was craving it for days after I had it the first time. The Thai tea is super good, as is the lemongrass iced tea, super refreshing! My friends had a few different dishes and all of them were very pleased with their meals. I will definitely be back for more pad thai, and maybe to try something new at Pai!!",5
Pai Northern Thai Kitchen,3788,Logan L.,"Love this place! Super fun atmosphere with awesome dishes. Gets very busy though, so make a reservation in advance.",5
Pai Northern Thai Kitchen,3788,Nate T.,Honestly wasn't that impressed. Food was decent but definitely not worth the wait. I'd prefer a more traditional thai menu versus a fusion style menu; there just weren't enough good choices and I felt kind of handcuffed. There was also no option to make my dish extra spicy...I had to get chili paste. The bartender had to get his manager to make a gin martini for me and the service was pretty slow.,2
Pai Northern Thai Kitchen,3788,Rabi C.,"Great, great, great food! Went there with a small baby, they were able to accommodate in the new section. You have to either make reservations in advance (like weeks in advance) or go at 4pm or 5pm. Green curry, massam curry, pad Thai, spring rolls, everything we tried was incredibly delicious. Highly recommend!",4
Pai Northern Thai Kitchen,3788,Zayn J.,"Honestly one of the best thai restaurants, if not THE BEST, I've had in Toronto. 
Each time, the chicken Pad Thai is my go-to and it has never failed me. Even order on Uber Eats, it's so delicious and I'm pretty sure they packed more in the container! Honestly the best pad thai I've ever had. If you know one better, by all means let me know and I challenge you to try this one. Seriously, you'd think plain pad thai can't be amazing but this one would prove you wrong.
The green-curry is really nice, but if you don't get it spicy, it can be a bit bland. Loved the flavours, loved everything about it. 
Both these dishes are very tasty and very filling. You do feel satisfied afterwards and rightfully so.
The Khao So wasn't especially great, I won't lie. The flavour was too strong and was a little oily. Maybe it's just not my taste. 
Hard to get a table sometimes after work, but the fact that they deliver on Uber Eats or you can order to go is great.",5
Pai Northern Thai Kitchen,3788,Nevi N.,Not worth it at all. The sangria was over priced and watered down. The food was below average. No intention of going there again.,1
Pai Northern Thai Kitchen,3788,Taymee Y.,"Taste like home! 
We ordered Pad Thai Shrimp, Somtam Tad, Kao Soi chicken, Sai ua and Tom Yum Kung Mor Fai. 5 happy dishes for 3 people.
Pad Thai here is not as saucy as ones at KSR but equally delicious: 
will def. go back :)",5
Pai Northern Thai Kitchen,3788,Warren S.,"Pai Northern Thai Kitchen is one of the Entertainment District's newest arrivals, and the brainchild of Gusto 101's Janet Zuccarini and Nuit and Jeff Regular. This restaurant, which is tucked away from the chaotic King street crowd onto Duncan street (South of Adelaide), maintains an underground aura (quite literally, too) with beautiful, quaint, and cozy decor. 
Notwithstanding the question of ""authenticity,"" which is somewhat raised by the hipster-y crowd, I was thoroughly impressed with my chicken pad thai. I also got a good chuckle out of the ""spiciness"" scale, which includes a ""foreigner"" level for those who can tolerate the heat but maybe not to the same degree of those who hail from Thailand. The presentation of the meal was absolutely perfect, even though it lacked a bit of sweetness. Also, the noodles weren't overly saturated in peanuts, which was a plus for me.
I washed down my meal with a drink called ""Amir Johnson"" (and yes, it was named after Toronto Raptor power forward/centre player). This cocktail was packed with a punch in the form of scotch and amaretto, which beautifully complemented and neutralized the spice of the pad thai. 
A friendly tip: it's safe to come here in a party of two, as many of the tables are configured to seat that many people at any given time. If you come here with a party of 3+, you might have to wait a while to be seated. In the event of the latter, you might luck out and get the table where you are obliged to take off your shoes and are surrounded by a cavalcade of colourful pillows.",4
Pai Northern Thai Kitchen,3788,Kit R.,"As someone who is very familiar with street food in Bangkok, I could say that Pai is the closest one could get to authentic thai street food in Toronto. 
Coming from the east end, I am extremely disappointed with the Thai selection in Scarborough or North York. In these parts, Thai restaurants are usually run by Chinese people who serve Ketchup pad Thai and watery green curry. So I go downtown when I can for my Thai food fix.
I find their lunch specials to be of good value. I usually judge how good a Thai restaurant is from two dishes: the Panang curry and the krapow. This place serves both and exceptionally well. Portions are just right, but the flavour is THERE. And that's all that matters. Just the right amount of spice, and the ingredients are really fresh. 
Don't let its location in the heart of the financial/entertainment district turn you off. This is more authentic Thai than anywhere in the Spadina strip. 
I would give this an ""A"" to ""A+"" in my book. I wish the pad Thai was slightly less sweet and they could turn down a notch the slight hipster ambience and give it more like an actual Soi Sukhumvit street vibe.",5
Pai Northern Thai Kitchen,3788,K E.,"Though it's quickly becoming packed like Khao San Road, it's still a good choice for the area.
The Khao Soi (with tofu for me) is great to warm up during the winter months, and still tasty the rest of the year.  Chef Nuit's Pad Thai is good, but not remarkably better than the pad thai available elsewhere.
It's not as noisy as KSR, and for a little while it was easier to get in.  That's quickly changing as people in the area are becoming aware of it's relationship to other great options around.",4
Pai Northern Thai Kitchen,3788,Regnard R.,"Situated in a nice area in Toronto, I'm a fan of Pai for its great food.
I particularly love the pad thai and the good thing is that it's priced well, too. I could literally go there and have the pad thai and call it a great day.
I wish there are better accessible entrances as the place is in a basement. If there are elevators there, I have yet to find them.
Over-all, Pai is a solid Thai place with a very satisfying pad thai.",4
Pai Northern Thai Kitchen,3788,Kevin S.,"Its really good stuff. Thai food from a very specific region. They served me my green curry in a coconut! Very unique.
Great decor and they play some really good chill beats.",4
Pai Northern Thai Kitchen,3788,Ninoko A.,"Food was good but not worth the wait. We arrived around 9pm and waited for 20 minutes to get seated, and then we waited for half an hour for our food, which I suppose shouldn't have taken this long. Overall the food was nice (the coconut water was delicious), but my friends and I were disappointed.",3
Pai Northern Thai Kitchen,3788,B V.,"I don't know if my tastes of changed (most likely) or I just didn't get a good one initially because I DO like their Pad Thai now. Previously KSR had the hands-down best but it just didn't taste the same and at least Pai has a lot more protein options. Unfortunately my shrimps were way overcooked (you know how they say shrimp should look like a ""C"" and if they're overcooked they look like an ""O""? Two of my shrimp looked like curly fries) but the noodles themselves were still great.
My favourite here is either the Chiang Mai Beef Noodle soup (I wish it could be spicier but the tamarind broth tastes great and they give a LOT of beef), or the Fried Fish with Green Curry (make sure to not accidentally order Green Curry Fish; it's cheaper but the fish has no breading and is swimming in the curry rather than being fried and on the side). 
They also have a very consistent spice level (unlike Salad King which either tastes like nothing or tastes like ghost pepper noodles even though I always ask for a 4) and the various food apps really help for take out.
I tried the Pai Market a few times but wasn't too wowed by it; I just stick with the regular menu for now.",4
Pai Northern Thai Kitchen,3788,Laura C.,"I came here for a work event and got to embark on Chef Nuit's Northern Food Trek. For the next 3 hours, I ate course after course of mind-blowing Thai food. Gai satay. Mountains of squash fritters. Papaya salad with fresh lemongrass. Perfectly deep fried spring rolls. Pad Thai so good you can't stop eating it even though you were full half an hour ago.   Green coconut curry that'll make you reconsider everything you've ever eaten before. And the sauces. So many tasty sauces to go with everything. And to end it off, fresh coconut sorbet. So save yourself the trip to Thailand and go eat everything here instead.*
* You should still go to Thailand. It's fantastic. Just a tad far away for food.",5
Pai Northern Thai Kitchen,3788,Sadao K.,I love this place foods! So yummy and service is good. Alway line up. Atmosphere is nice and Tai style. Quick service. I want to come back here soon.,5
Pai Northern Thai Kitchen,3788,Jianian T.,"One of the best Thai place I have ever been.  The beef noodle soup is amazing.  The stage is a little uncomfortable,  but it will take time to adjust.  Makes a good bed though.",4
Pai Northern Thai Kitchen,3788,Mark S.,"I miss this place so much. Don't be intimidated by the line, it moves quickly, and it's worth it.",5
Pai Northern Thai Kitchen,3788,Etienne B.,Definitely one of the best Thai food I've had outside of Thailand. Be ready for the wait but totally worth it! It's best to go on weekdays early. So far I have never been disappointed with anything I've had there. The curry in a coconut is delicious!,5
Pai Northern Thai Kitchen,3788,Mr. S.,"I am not a Thai expert, but I have had my share of thai food. This place was really fine, but not anything special for me. I played it pretty safe with Pad-Thai. I consider my meal a little bit on the small portion size. The flavor was fine, but my local thai restaurant is better. 
The service was a little on the slow side, but nothing really bad. I just feel like I can get better. There were a bunch of old american record albums on the wall where I sat, I thought that was a little weird for thai, but also interesting.
This place does get crowded so be prepared to wait at peak times.
Sorry, PAI keep working on it.",3
Pai Northern Thai Kitchen,3788,Warren D.,I have been to Thailand and this place is probably the closest I have tasted to that authentic Thai experience! My favs are the green curry chicken and the Khao Soi with braised beef. The beef is so tender it  melts in your mouth!,4
Pai Northern Thai Kitchen,3788,Rachel H.,"i cant believe ive never written a review about pai. this place is magnificent, the taste is incredible and the flavours are SO bold. if you're looking for bold and authentic thai food, pai is the place to be.
i have eaten nearly everything on the menu because i go so often. whenever i crave something, its usaully pai. I recommend ordering:
1. Squash Fritters for apps (its better than french fries, seriously. they use these amazing herbs i think)
2. Khao Soi - absolute BEST DISH IN THE WORLD. 
or
2. Green Curry in a coconut - you can scratch the inside of the coconut to eat the actual stuff
3. Mango Sticky Rice (beware, not always in season so they may not have it)
4. Thai Iced tea (which is a must)
seriously, everything on the menu is wonderful
i think this restaurant is even better than khao san because the chef decided to go away from it and make her own store (chef nuit), but i'm not positive about this fact. someone confirm!",5
Pai Northern Thai Kitchen,3788,Dominic N.,"After bringing my girlfriend here for a date, we've been craving Pai regularly. The food is amazing and great environment and service.",5
Pai Northern Thai Kitchen,3788,EunHee L.,"One of my fav thai restaurant in the city. I LOVE this place. If i go there next time, i will try green curry!",5
Pai Northern Thai Kitchen,3788,Tang T.,"Such good Pad Thai!! Friends and I were extremely satisfied with the food and service here on the first visit. We had to wait for a 3 person table for 30-40 minutes but it was well worth it. Pad Thai here is just amazing! My second time here with 2 other friends, I also had to wait about the same time and again, it was worth it. To be frank, it wasn't as good as the first time but maybe it was just me. Anyhow, if you haven't tried the Pad Thai here yet, you shall soon.",5
Pai Northern Thai Kitchen,3788,Joey V.,"Pai lives up to the average review of 4 stars.  The Panang Beef and Pad Thai were both very good and we loved the decor.  I'd probably rate it a 4.25/5 if able, with the slight ding due to the green papaya salad.  It wasn't bad, just a little too ""soupy"" for our liking.  Overall, if you're looking for a place to grab good Thai, a drink or two, and a fun atmosphere, Pai will more than suffice.",4
Pai Northern Thai Kitchen,3788,Jessica C.,"This is my favourite Thai place downtown (have yet to try Sukho Thai. Did not like Khao San Road). I always order the chicken pad Thai and my bf always gets the Khao Soi - both very delicious. We have eaten in the restaurant (very colourful, but packed in the evenings and don't take reservations so be prepared to wait anywhere from 20-45 min, but they have a small bar area to wait where you can order drinks), but prefer to pickup and eat at home.",5
Pai Northern Thai Kitchen,3788,Keith P.,"Great food. Spicy, sour, bright. Not goopy, sweet, heavy. 
- Beef Salad 
- Fried rice w. pork belly and egg 
- Squash fritters",4
Pai Northern Thai Kitchen,3788,Sarah B.,Got the chance to try their Pad Thai since we got it catered at work - I'd say hands down Khao San Road tastes better (more authentic in my opinion).,3
Pai Northern Thai Kitchen,3788,Elle H.,"What can I say that hasn't already been said? Pai is so cool and puts out such tasty food that it makes you never want to go back to your ho-hum neighborhood Thai place, unless it's out of loyalty with a dash of pity. My barometer for Thai food is always pad thai; if it's good, I want to return. Their pad thai is generously-portioned, veg-friendly and has a sauce that is deeply flavourful. On top of that, there's such a lively ambiance at Pai that smacks of dynamism, which is what we want more of in our lives, right?",4
Pai Northern Thai Kitchen,3788,Steve S.,Amazing Thai food and great service.  Everything is authentic and fresh.  Thanks to Jeff and his team for a wonderful experience and a memorable meal.,5
Pai Northern Thai Kitchen,3788,Ehsan F.,"Barbecued chicken on a stick was delicious.
These did not that long to make it either.
mediocre pricing",4
Pai Northern Thai Kitchen,3788,Ismail R.,It used to be authentic. Don't know what happened may be they changed chef or recipe; food doesn't have the same taste as before,3
Pai Northern Thai Kitchen,3788,Brianna G.,"This is easily one of my favourite restaurants in Toronto! There is often a long line, but it is definitely worth the wait. You can also get takeout if you want to try the food without waiting in line. Some of my favourite things to order here are the tom yum soup, the gai satay, and Gaeng Kiaw Wan (in a coconut). The drinks are also very good, I recommend trying the tea ross, which is like a milk tea with alcohol. The atmosphere is lively. I highly recommend this restaurant!",5
Pai Northern Thai Kitchen,3788,I.B. R.,"Great service, and very tasty food. I would give 5 stars but I find the drinks are not worth the price (we got a spicy p for 14 dollars and our green curry was the same price as the drink). But I highly recommend the food",4
Pai Northern Thai Kitchen,3788,Kat C.,I thought I had eaten authentic Thai in until now. This was by far the best tasting Pad Thai I've had in Toronto. I had the vegetarian option and it was super tasty. I didn't feel it even need to have chicken or shrimp. It was perfect. The ambiance was also friendly and chill and relaxed yet not boring. Busy but not annoyingly so. A popular spot for good reason. Highly recommended!,5
Pai Northern Thai Kitchen,3788,Fee F.,"Get there early, the line is crazy
Food was great, also a good value. A must eat place in toronto",5
Pai Northern Thai Kitchen,3788,Joletta L.,"I cannot express how amazing the food quality is here. Although you have to wait in line to get seated, the food makes up for it. The portions are way more than expected especially the Fritters and Pad Thai. With a shared app and a main dish, I could barely eat half my entree or even finish the fritters. In regards to the ambience, if you're into a hip and loud environment this is the way to go especially with a small group. If you're looking for an intimate spot with privacy - this will be a bit difficult. I've dined and ordered out and to be honest take out takes a bit of time but once you take you first bite - you'll forget all about it. 4/5 stars just because of the wait time.",4
Pai Northern Thai Kitchen,3788,Lori S.,My favourite every single time. No wonder it's so damn hard to get a table here.,5
Pai Northern Thai Kitchen,3788,Sophia C.,"If you've been to Khao San Road or Nana and liked it, this place is right up your alley. Also all run by the same guy so no surprise there! Great variety of flavours and dishes for sharing as well as tasty appetizers and strong, delicious cocktails! 
In an area that doesn't have too many great food options unless you want burritos or overpriced pub food, Pai is a breath of fresh air! This place offers a casual atmosphere with cool decor and friendly staff. 
Try not to sit too close to the door in wintertime though - cold air blows right through! Also a good idea to make a reservation as it gets really busy during prime time dinner and weekend hours.",3
Pai Northern Thai Kitchen,3788,Shu Y.,"My boyfriend and I work in New York and we have the tradition of traveling during the Xmas. Strongly suggested by my friends, we chose this place to have our dinner on the second day in Toronto. They have the BEST Thai food ever! Very crowded and busy though, it is better to make a reservation before you go!",5
Pai Northern Thai Kitchen,3788,Penny P.,The food is amazingly good every time I visited. The atmosphere makes me feel so relaxed and cheerful. I brought lots of friends here and they all like it so much. Highly recommended the dish called MORNING GLORY,5
Pai Northern Thai Kitchen,3788,Victoria D.,"Equally as delicious as it's neighbor Khao San, but significantly larger, so better for larger groups, but you'll probably still have to wait. The Kao Soi and Masaman curries were both super delicious! Good portion sizes as well.",5
Pai Northern Thai Kitchen,3788,Gary C.,"We arrived Saturday night and had to wait in line for about 10-15 min just to reach the receptionist. We heard from those in front that the wait was around an hour. Luckily when we reached the receptionist they asked if we were okay to sit in an area where they can't serve liquor yet. We were starving so we decided to take them up. They brought us to the back in a room off to the side. The decor throughout the restaurant was really nice. 
We ordered Som Tum Tad (papaya salad) with salted crab. That was a delicious delicious dish as it had the right amount of chilli and tangy taste that worked well together. For our mains we ordered chef nuit pad Thai with pork and gaeng kiaw wan. Their pad Thai was good, I've never had it with pork before so that was a nice option. The gaeng kiaw wan which is their green curry came in a coconut bowl which was really nice. We scooped out the coconut meat to go along with the bamboo shoot and chicken. Presentation was good and had good flavours. Will need to come back again to try other dishes.",4
Pai Northern Thai Kitchen,3788,Wil T.,Amazing thai food.  Consistently delicious with great prices! Food has flavour that explodes in your mouth.,5
Pai Northern Thai Kitchen,3788,Jona A.,"wow over 2500 reviews and 4.6 rating awesome im gonna go tomorrow and then I ll update my review place looks amazing with so many positive experience , has to be great to get such reputation see you tomorrow",5
Pai Northern Thai Kitchen,3788,Morgan D.,Amazing food and great atmosphere. Always a good place to go with colleagues at lunch and to bring folks in from out of town. The authentic vibe & food is really amazing!,5
Pai Northern Thai Kitchen,3788,Jenna H.,"Came here for the first time since this place was know for the best Thai in Toronto. However, we will feel like it was a little too hyped. The wait was almost 1 hour when we arrived. The servers were alright not great. The host was super nice. They send you a text when your table is ready. The food was a lot smaller than what we expected. We didn't think it was worth much of the price. However, it was still decent. Thai tea was a little too sweet. Fried chicken was only 3 pieces per order which was also alright. The pad Thai and coconut dish was good but too little. Kai Soi was a little salty but braised beef was tender.",4
Pai Northern Thai Kitchen,3788,Chopstickspoon K.,Lobe everything at there. -1 star because it's always crowed and you may have to wait in a long line up.,4
Pai Northern Thai Kitchen,3788,Deb F.,"The food is good but the wait is LONG. You can like it all you want but waiting 1 1/2 hours for food on uncomfortable seating? I'm too old! Get better seating and a bigger space is my recommendation. I know, easy to say but far too long on three occasions. Sorry!",2
Pai Northern Thai Kitchen,3788,Mary C.,"This is one of my favourite restaurants in the city. I've been a loyal fan of Chef Nuit (& Jeff!) since they opened up Sukhothai on Parliament steet, and I've been coming back for the Khao Soi noodle ever since. This is one of my go-to choices when I have friends visiting from out-of-town, because it's a perfect example of what makes Toronto such a great city to live in. Pai is authentic, diverse, delicious and fun. Plus, it's a family business that treats you like family.",5
Pai Northern Thai Kitchen,3788,Ashley B.,"Pai has the best green curry in town. If you're vegetarian, go for the vegan veggies and tofu green curry. You will not be disappointed!",5
Pai Northern Thai Kitchen,3788,Sandra G.,"Amazing food!  Worth waiting line!  The spring rolls we're a big hit at our table.  We look forward to going back, it would be great if you didn't have to line up and they took more reservations.",5
Pai Northern Thai Kitchen,3788,Chris M.,Food is delicious and great atmosphere inside. Heads up that this place gets very busy. Head out early or be prepared to wait in line. The wait is worth it.,5
Pai Northern Thai Kitchen,3788,Claresta S.,"The pad gra praw was so good! It has a good amount of spice, and the crispy pork and fried egg brought it to the next level",5
Pai Northern Thai Kitchen,3788,Nina D.,Incredible!  Best Thai food outside of Thailand.,5
Pai Northern Thai Kitchen,3788,Taylor W.,The appetizers at this place are delicious. I had the spring rolls and to tom yum soup. The spring rolls were tasty and the soup was absolutely delicious. I would definitely go back if just for that soup!,5
Pai Northern Thai Kitchen,3788,J J.,It has been so long since I had food that made me want to return to restaurant the next day for more. Pai is outstanding Thai. It really deserves the praise it gets and it different than the tonnes of Thai restaurants in city. We shared apps (spring rolls tasty not greasy) then the beef soup and mushroom stir fry. All delicious. Great portions. No sodium/msg headache after. Definitely will return to try other dishes.,5
Pai Northern Thai Kitchen,3788,Samantha C.,"Went in a group of 4 and ordered as much as we could. Everything was top notch, but the spring rolls were next level. If it wasn't for the ridiculous wait times I would probably eat here all the time.",5
Pai Northern Thai Kitchen,3788,Gab L.,"Came here with a few friends on a Thursday evening at around 8 pm. As soon as we walked in, the place was packed. Surprisingly, they had a table available and the waitress sat us down right away. 
The atmosphere was absolutely delightful. I really enjoyed the dim setting and the decor, which was very unique. The music was also fantastic.
We got an order of the spring rolls to share, and as my main, I ordered the Khao Soi with braised beef. Everything was super tasty and fresh, and I'd definitely recommend this restaurant to anyone who loves authentic Thai food. Pricing is very affordable as well.",5
Pai Northern Thai Kitchen,3788,Lea K.,"After hearing about Pai as the latest must-try Thai food joint, a visit ensued. It's a fairly decent sized restaurant, though busy enough on a Thursday night that there was a wait, tucked in the sub-level of a building off of Adelaide (and around the corner of the well-known and beloved Khao San Road). 
My date and I started with the grabong as an appetizer. The deep fried squash fritters were piled high and came out hot with a side of delicious garlic tamarind dip. For two people it is quite a lot of fritters, and definitely enough to stimulate the appetite of a larger group. 
I opted for the Chef Nuit Pad Thai with chicken as my main and it definitely did not disappoint, especially at their ""foreigner spicy"" level of heat. It ranks amongst the more delicious pad Thais I've had in my life, though I've yet to visit Thailand for the 100% authentic stuff (grain of salt, if you so please). 
My date had the Khao Soi with braised beef. Having had this dish from Khao San Road many times, I have to say that the Khao Soi from Pai was nothing more special than from Khao San Road. Nevertheless, it was still delicious and the beef was oh-so-tender, you can't go wrong ordering it.
The service was decent during our visit. The server was attentive enough to refill our water glasses when they were looking empty, even though they left our table with a water carafe to help ourselves when needed.
The atmosphere at Pai is different from most Thai restaurants I've visited. From hearsay and others who have visited Thailand, it resembles a market or street from which you would eat authentic Thai food with it's weathered wooden tables and dim lighting. The crowd was mostly young patrons, but there were a few older parties dining as well.
I would recommend trying Pai if you can make a reservation, otherwise the wait times can be quite lengthy.",4
Pai Northern Thai Kitchen,3788,Phil B.,Outstanding maybe the best I've had excellent quality. I went twice my first 2 days visiting from NYC both times top notch.,5
Pai Northern Thai Kitchen,3788,Kaiden L.,"There were a lot of people, but the wait wasn't too long. Staff was very friendly. The curry was good, one of the curries was served in a coconut shell! Would come again!",4
Pai Northern Thai Kitchen,3788,Anna L.,"This is hands down the best thai place ive ever had! Its not your normal thai restaurant.... its soooo good here! Ive had the khao soi(amazingly delicious) and pad gra. Everything is so tasty!! I dont usually like curry but this is so good, its balanced with sweet salty and savoury...... my husband and i couldnt get enough of this place and have been here many many times. Only warning is that it gets extremely packed!!!!!!!!",5
Pai Northern Thai Kitchen,3788,Cherr X.,"Went to try this place after reading rave reviews but found it to be a bit disappointing. Khao san road definitely wins in terns of flavour, authenticity, and quality. Had the green coconut curry, khao soi with beef, and grabong (squash fritters). That being said, it was still a decent meal and the khao soi had plenty of beef. 3.5/5",3
Pai Northern Thai Kitchen,3788,Marie Grace R.,"I ordered from here on UberEats App, so I'm not sure if its an accurate representation of their food. Overall the food quality was quite good, the green curry was delicious. We also had the Laap salad, which was kind of meh, a little too oily for my taste. Overall this is o e of the better Thai places in the city, quite authentic.",4
Pai Northern Thai Kitchen,3788,みり,Food and drinks here are awesome!!! We waited in line for 40min but it is definitely worth waiting. I would say here's the best Thai restaurant in Toronto,5
Pai Northern Thai Kitchen,3788,Rania A.,"Made a reservation beforehand to avoid the long line. The service was very pleasant and they consistently checked up on us, despite how crazy packed it was. I got the khao soi and it was a little too sweet for my tasting but I know others would definitely enjoy it so it's not a minus for me. The pad Thai was more enjoyable and the fried squash fritters completely stole the show. The sauce for that was absolutely delicious, highly recommend. Their drinks are pretty strong and reasonably priced too. Overall a great experience.",5
Pai Northern Thai Kitchen,3788,Jenny L.,"Best Thai restaurant in Toronto. Come early or make a reservation since this place fills up (or sit at the bar). They are known for the khao soi (egg noodles in curry). I got it with steamed veggies on the side since the dish is very creamy and has no veggies. Paired nicely with the braised beef, but probably good with chicken as well.",5
Pai Northern Thai Kitchen,3788,Ric L.,The food here is amazing. Highly recommend the pad Thai and the drinks and the yam fries. It only got 4 stars because the wait is constantly long even when you're trying to talk to a server to sit for your reservation. Though it hasn't stopped me yet.,4
Pai Northern Thai Kitchen,3788,Tara A.,Chicken Pad Thai is OUT of this world good. My favorite in the whole city. The shrimp chips and sauces are also amazing. It can be a bit busy but the food is totally worth the wait.,5
Pai Northern Thai Kitchen,3788,Jenny Z.,"Came here with 2 friends - food is good but the service is just really slow. they have this system where you can ONLY be served by the person attending your table, so if you ever hail down one of the other waiters they'll just tell you they're going to get your table's waiter, then disappear and nobody shows up. they also didn't give us all of our items and we had to ask for it again. i hate to complain about service because i know it's a tough industry but they need to hire more people and the current servers just need to be faster.
the food was great - id recommend everything but the mango sticky rice, maybe its just how they serve it traditionally but the rice was really hard and hot, and the mango was half warm from the rice and it was not worth $8 at all.",3
Pai Northern Thai Kitchen,3788,Adam S.,"Absolutely excellent!  The food here was quite authentic, tasted just like it did in Thailand! Best meal I've had in a while, very reasonable prices!",5
Pai Northern Thai Kitchen,3788,Ved P.,"What is the hype? The food is average, the service is slow. The decor and environment is the only redeeming factor.",3
Pai Northern Thai Kitchen,3788,Anindita H.,"Loved the food. Had to wait for about an hour but given it was a Friday night it was understandable. The environment is great, busy and bustling just like a Thai food joint should be. Recommend the khao soi but all the dishes are great. The green curry in a fresh coconut not only looked good but had great taste. Will come to this place again for all my Thai food cravings. Highly recommended!",4
Pai Northern Thai Kitchen,3788,Jota P.,"Food, drink, atmosphere and service were all top notch.  I ordered the Khao Soi, which I believe is a house special.  I chose the braised beef.  This was one of the best Thai dishes I've ever had.  The beef was tender and tasty.  The curry sauce and noodles were so good that I saved the leftover sauce to put over rice.  And, they have a selection of fun, delicious drinks.  This is NOT really a traditional Thai resturaunt so if that's what you want, go elsewhere.  This is more of a modern Thai place.  It was packed, even on a weeknight with hip young groups and couples.  If this is your scene, this is a terrific place to catch dinner downtown.",5
Pai Northern Thai Kitchen,3788,Jj W.,Loved the food. Khao soi is life! I've only had the food takeout via Ritual but it travels well and tastes flavourful and hot still,4
Pai Northern Thai Kitchen,3788,Georgia A.,"Finally made it to this restaurant after hearing rave revues from friends.  Crowded on arrival but luckily we were seated on the patio right away.  Good choice of beverages and a course of Thai beers to try at great prices.
Service was quick and very friendly.  We ordered spring rolls to share as an appetizer for $7.00 and they were delicious.   Lovely tangy sauce for dipping and the spring rolls were nice and crispy without being too oily.
All of our mains were delicious as well. The Pad Thai was authentic and perfect heat with the ""foreigner"" spice. 
Another main ordered was the Khao Pad Thamada with chicken.  Lovely Jasmine rice with hints of oyster sauce and lime.
I ordered the Pad Gra Prow with pork.  I felt adventurous so ordered Thai spicy which notes on the menu as being the most authdntic Thai heat. I do like my food spicy so was up for the taste test.   The waitress did ask me if I was sure of the heat choice and I had to assure her it would be fine.  The pork was served over jasmine e rice and was very flavorful.  And yes the Thai heat was very spicy but very tasty if you like things hot.
The most interesting presentation was the Gaeno Kiaw Wan.  Green curry with beef.  This main arrives in a coconut with a side of jasmine rice.  The coconut adds a bit of sweetness to the curry and although the ""foreigner"" spice was ordered the coconut milk also alleviated some of the heat.
Great service, delicious food with a lot of choices.  Will certainly be back to try more dishes.",5
Pai Northern Thai Kitchen,3788,Eric W.,Great atmosphere and great food! Fast and friendly service. This was my first visit but it wont be my last.,4
Pai Northern Thai Kitchen,3788,Lilian W.,Love this place! The best pad Thai and the Thai iced tea is a little sweet but so nice with the spicy food! Favourite Thai in the downtown area,5
Pai Northern Thai Kitchen,3788,Ernest C.,"Pai is a great restaurant for thai food. I particularly enjoyed the atmosphere of the restaurant - taking you out of the urban jungle of Toronto into a more quaint restaurant with small tables and a multitude of ornaments throughout the restaurant. I've had the panang curry and the pineapple fried rice, both of which were outstanding in terms of flavour and presentation. I would recommend this to friends. I have been meaning to go back, but they are often closed, and when they are open, there is often a line.",4
Pai Northern Thai Kitchen,3788,Gavin K.,"Really good Thai food the place is extremely busy they should think about opening up a new restaurant. I got the classic pad Thai and it didn't disappoint, I really like that atmosphere it's pretty cool I've would definitely come back. Portion sizes werent that big the service was really good though",4
Pai Northern Thai Kitchen,3788,Ana P.,Went for lunch ... Crowded AF. Sat at the bar and got the shrimp and rice dish with a sweet sauce on the side. It was alright with the over sweet thai iced tea. Extra star for the ever smiling bartender. Food took forever to come out... Considering it was from the standard lunch menu it was a no-no.  My hungry stomach was getting upset.  Wanted the highly rated squash fries but alas it wasn't a part of the lunch menu. Would go back to check the dinner menu. Worth trying to get reservations as it seems popular with the local crowd.,3
Pai Northern Thai Kitchen,3788,Rex C.,We have our company lunches here whenever we hire someone new. Everything on the menu is delicious. Get Thai Spicy.,5
Pai Northern Thai Kitchen,3788,Mila Q.,Had a great first experience here. The grabong was amazing and is definitely a must try. Pad thai is also great with different levels of spice to choose from.,5
Pai Northern Thai Kitchen,3788,Ellen L.,"Amazing food, great service, excellent location. My favourite dishes are the pad see ew (well-seasoned rice noodles) main and the grabong (squash fritters) appetizer. Lines can get long to get in (up to an hour) so I'd recommend making a reservation or coming on a weekday.",5
Pai Northern Thai Kitchen,3788,Irene F.,"After reading all of the amazing reviews, we were really excited to try this place during our trip to Canada. Unfortunately, it was nothing special. The appetizers were not bad but Pad Thai and other main courses were very average. When the check came and we explained that we are paying with American currency we were told that it will be the same amount. Really?!? Definitely not coming here ever again.",2
Pai Northern Thai Kitchen,3788,Colin H.,"One of my favorite authentic Thai restaurant, excellent customer service. You have to try the entree oxtail and the khoa soi, and appetizer wings and garlic shrimp.",5
